TotalTime;Phase;PhaseTime;Vel;Acc
394;Phase 1;394;0;0.089408
395;Phase 1;395;0.089408;0.625856
396;Phase 1;396;0.715264;0.625856
397;Phase 1;397;1.34112;0
398;Phase 1;398;1.34112;-0.402336
399;Phase 1;399;0.938784;0.089408
400;Phase 1;400;1.028192;1.028192
401;Phase 1;401;2.056384;1.430528
402;Phase 1;402;3.486912;0.938784
403;Phase 1;403;4.425696;0.357632
404;Phase 1;404;4.783328;-0.22352
405;Phase 1;405;4.559808;-0.044704
406;Phase 1;406;4.515104;0.268224
407;Phase 1;407;4.783328;0.089408
408;Phase 1;408;4.872736;0.22352
409;Phase 1;409;5.096256;-0.134112
410;Phase 1;410;4.962144;-0.491744
411;Phase 1;411;4.4704;-0.536448
412;Phase 1;412;3.933952;-0.268224
413;Phase 1;413;3.665728;0.178816
414;Phase 1;414;3.844544;0.715264
415;Phase 1;415;4.559808;0.715264
416;Phase 1;416;5.275072;0.536448
417;Phase 1;417;5.81152;0.134112
418;Phase 1;418;5.945632;-0.22352
419;Phase 1;419;5.722112;-0.491744
420;Phase 1;420;5.230368;0
421;Phase 1;421;5.230368;0.312928
422;Phase 1;422;5.543296;0.581152
423;Phase 1;423;6.124448;0.312928
424;Phase 1;424;6.437376;-0.044704
425;Phase 1;425;6.392672;0.178816
426;Phase 1;426;6.571488;0.178816
427;Phase 1;427;6.750304;0.089408
428;Phase 1;428;6.839712;0.22352
429;Phase 1;429;7.063232;-0.581152
430;Phase 1;430;6.48208;-1.028192
431;Phase 1;431;5.453888;-0.491744
432;Phase 1;432;4.962144;0.402336
433;Phase 1;433;5.36448;0.491744
434;Phase 1;434;5.856224;-0.402336
435;Phase 1;435;5.453888;-1.475232
436;Phase 1;436;3.978656;-0.536448
437;Phase 1;437;3.442208;-0.044704
438;Phase 1;438;3.397504;0.178816
439;Phase 1;439;3.57632;-1.1176
440;Phase 1;440;2.45872;-0.983488
441;Phase 1;441;1.475232;-0.402336
442;Phase 1;442;1.072896;-0.44704
443;Phase 1;443;0.625856;-0.357632
444;Phase 1;444;0.268224;-0.268224
445;Phase 1;445;0;0
446;Phase 1;446;0;0
447;Phase 1;447;0;0
448;Phase 1;448;0;0
449;Phase 1;449;0;0
450;Phase 1;450;0;0
451;Phase 1;451;0;0
452;Phase 1;452;0;0
453;Phase 1;453;0;0
454;Phase 1;454;0;0
455;Phase 1;455;0;0
456;Phase 1;456;0;0
457;Phase 1;457;0;0
458;Phase 1;458;0;0
459;Phase 1;459;0;0
460;Phase 1;460;0;0
461;Phase 1;461;0;0
462;Phase 1;462;0;0
463;Phase 1;463;0;0
464;Phase 1;464;0;0
465;Phase 1;465;0;0
466;Phase 1;466;0;0
467;Phase 1;467;0;0
468;Phase 1;468;0;0
469;Phase 1;469;0;0
470;Phase 1;470;0;0
471;Phase 1;471;0;0
472;Phase 1;472;0;0
473;Phase 1;473;0;0
474;Phase 1;474;0;0
475;Phase 1;475;0;0
476;Phase 1;476;0;0
477;Phase 1;477;0;0
478;Phase 1;478;0;0
479;Phase 1;479;0;0
480;Phase 1;480;0;0
481;Phase 1;481;0;0
482;Phase 1;482;0;0
483;Phase 1;483;0;0
484;Phase 1;484;0;0
485;Phase 1;485;0;0
486;Phase 1;486;0;0
487;Phase 1;487;0;0
488;Phase 1;488;0;0
489;Phase 1;489;0;0
490;Phase 1;490;0;0
491;Phase 1;491;0;0
492;Phase 1;492;0;0
493;Phase 1;493;0;0
